18,485
236,823
516,865
404,961
176,787
190,434
506,719
567,992
442,725
181,255
576,863
16,223
219,295
475,957
101,604
88,294
159,528
32,214
521,718
274,713
65,352
165,380
188,403
202,254
87,449
531,602
72,981
801,905
42,253
178,306
873,983
448,528
104,631
219,240
366,885
281,809
34,688
602,767
762,801
125,866
246,508
607,872
418,772
827,967
94,349
385,609
182,688
10,540
190,640
110,129
12,276
94,232
110,620
108,988
15,335
122,640
419,669
279,310
305,840
417,820
258,348
920,972
216,393
588,856
52,422
231,558
388,424
54,375
74,401
109,428
707,975
401,582
253,540
256,745
636,823
320,992
486,912
245,326
160,511
159,641
414,576
399,933
133,245
127,606
516,983
105,534
235,387
407,701
216,482
3,845
161,394
503,610
326,713
213,624
204,908
584,917
254,327
34,143
263,936
90,192
119,306
394,478
268,549
280,719
673,892
622,806
97,447
402,976
360,542
76,405
24,228
46,175
12,340
31,515
288,471
163,659
55,774
854,901
327,531
656,889
27,716
362,495
359,865
138,593
76,84
9,965
216,559
122,609
331,613
107,970
690,715
801,900
662,962
406,714
149,408
63,829
171,356
145,913
133,165
251,619
339,825
312,411
460,786
40,346
407,796
526,657
650,801
599,663
167,679
140,387
74,673
258,890
384,661
381,993
457,470
51,849
589,715
141,319
628,866
331,991
415,634
825,963
724,932
295,592
155,660
569,927
151,609
222,320
22,260
378,783
6,967
392,483
5,918
744,861
275,400
575,776
370,754
227,917
146,814
32,925
174,865
395,861
136,211
347,634
577,630
354,779
465,887
301,550
181,602
379,531
121,343
844,931
652,852
832,890
504,781
65,268
103,605
321,955
0,246
239,757
49,364
457,996
366,481
42,881
418,977
28,332
656,787
35,230
238,796
764,946
462,706
10,737
521,921
161,461
405,959
236,993
481,496
161,976
312,608
301,407
189,190
112,899
606,869
304,552
94,783
613,833
179,360
0,557
607,724
760,806
38,660
262,552
94,624
221,480
669,973
298,507
736,846
517,824
434,867
441,939
305,995
327,503
509,721
108,811
288,483
469,561
675,700
282,872
384,599
181,702
393,679
375,557
428,942
46,180
402,945
128,757
635,684
219,346
246,292
245,592
436,549
206,369
697,706
855,937
409,584
14,274
94,441
97,549
659,981
398,920
87,223
170,431
116,912
821,973
856,900
153,869
163,970
532,582
120,635
293,472
85,171
271,404
242,896
606,909
217,309
186,790
113,572
31,626
712,754
826,957
342,421
732,738
270,903
691,985
64,325
45,244
399,562
114,498
627,799
20,288
299,601
124,679
127,822
311,332
526,770
333,387
900,994
198,304
43,757
163,613
20,255
89,197
373,966
766,898
258,691
39,696
638,916
78,872
547,975
5,149
474,559
175,741
633,779
240,599
54,794
98,166
416,818
65,343
154,491
68,939
322,608
17,423
174,309
